Datetime Air_Temperature_Tele Relative_humidity_Tele Precipitation_Tele Air_Temperature_Blasedal Relative_humidity_Blasedal WindSpeed_Blasedal Shortwaveradiation_Osterlien Prec_lqd Prec_sld
"19-Oct-2015 00:00:00" 269.13 0.71 0 266.05 0.78 3.73 283.85 0 1.73611111111111e-08
"20-Oct-2015 00:00:00" 267.5 0.7 0 262.36 0.78 2.86 275.86 0 0
"21-Oct-2015 00:00:00" 266.34 0.75 0 261.41 0.83 3.04 273.46 0 0
"22-Oct-2015 00:00:00" 265.06 0.79 0 262.76 0.84 4.56 275.87 0 0
"23-Oct-2015 00:00:00" 266.15 0.82 0 264.14 0.86 4.93 280.67 0 3.47222222222222e-09
"24-Oct-2015 00:00:00" 268.99 0.7 0 266.81 0.79 7.47 286.86 0 8.10185185185185e-09
"25-Oct-2015 00:00:00" 269.19 0.78 0 267.56 0.81 9.06 292.48 0 9.25925925925926e-08
"26-Oct-2015 00:00:00" 272.58 0.88 0 271.04 0.93 6.32 309.57 0 5.09259259259259e-08
"27-Oct-2015 00:00:00" 268.24 0.56 0 263.78 0.71 6.2 276.51 0 0
"28-Oct-2015 00:00:00" 268.66 0.66 0 264.64 0.78 3.65 281.57 0 0
"29-Oct-2015 00:00:00" 271 0.84 0 268.76 0.9 2.93 299.06 0 1.15740740740741e-09
"30-Oct-2015 00:00:00" 269.93 0.63 0 266.66 0.73 7.49 281.26 0 3.47222222222222e-09
"31-Oct-2015 00:00:00" 269.92 0.51 0 265.02 0.63 5.91 279.12 0 2.31481481481481e-09
"01-Nov-2015 00:00:00" 268.72 0.61 0 266.65 0.69 8.48 282.8 0 4.62962962962963e-09
"02-Nov-2015 00:00:00" 266.11 0.53 0 263.1 0.62 9.21 269.32 0 0
"03-Nov-2015 00:00:00" 266.03 0.59 0 261.57 0.7 6.15 273.17 0 0
"04-Nov-2015 00:00:00" 265.01 0.79 0 261.49 0.86 2.95 270.55 0 0
"05-Nov-2015 00:00:00" 264.72 0.7 0 258.14 0.83 4.03 264.69 0 0
"06-Nov-2015 00:00:00" 265.91 0.79 0 263.72 0.82 5.01 278.3 0 3.47222222222222e-09
"07-Nov-2015 00:00:00" 265.29 0.76 0 260.78 0.82 4.81 269.04 0 0
"08-Nov-2015 00:00:00" 265.68 0.47 0 261.27 0.58 6.91 263.78 0 1.15740740740741e-09
"09-Nov-2015 00:00:00" 265.79 0.66 0 260.86 0.74 6.49 272.71 0 1.38888888888889e-08
"10-Nov-2015 00:00:00" 266.37 0.74 0 263.69 0.82 5.67 272.21 0 1.27314814814815e-08
"11-Nov-2015 00:00:00" 264.99 0.59 0 259.66 0.75 7.18 262.1 0 0
"12-Nov-2015 00:00:00" 264.79 0.69 0 261.45 0.77 5.23 267.98 0 1.27314814814815e-08
"13-Nov-2015 00:00:00" 264.16 0.74 0 261.53 0.81 4.32 267.13 0 1.15740740740741e-09
"14-Nov-2015 00:00:00" 265 0.83 0 262.48 0.88 2.46 274.46 0 1.73611111111111e-08
"15-Nov-2015 00:00:00" 265.49 0.83 0 261.27 0.89 3.7 273.66 0 4.62962962962963e-09
"16-Nov-2015 00:00:00" 264.26 0.75 0 261.81 0.83 2.8 269.31 0 0
"17-Nov-2015 00:00:00" 263.36 0.68 0 258.44 0.77 3.71 255.87 0 0
"18-Nov-2015 00:00:00" 266.45 0.61 0 262.14 0.67 7.19 268.06 0 4.62962962962963e-09
"19-Nov-2015 00:00:00" 270.16 0.76 0 268.28 0.79 7.15 295.1 0 2.17592592592593e-07
"20-Nov-2015 00:00:00" 273.07 0.97 0 271.67 0.99 6.91 313.46 0 1.53703703703704e-06
"21-Nov-2015 00:00:00" 273.66 0.99 0 272.47 1 1.07 316.35 0 3.86574074074074e-07
"22-Nov-2015 00:00:00" 272.88 1 0 271.75 1 2.81 313.49 0 1.37731481481481e-07
"23-Nov-2015 00:00:00" 270.55 0.85 0 268.49 0.9 4.96 295.87 0 1.15740740740741e-09
"24-Nov-2015 00:00:00" 267.25 0.72 0 262.89 0.81 2.94 272.23 0 0
"25-Nov-2015 00:00:00" 266.38 0.62 0 262.47 0.72 5.48 269.65 0 0
"26-Nov-2015 00:00:00" 263.88 0.78 0 261.59 0.85 6.27 270.08 0 1.73611111111111e-08
"27-Nov-2015 00:00:00" 261.72 0.68 0 257.13 0.79 5 253.08 0 3.00925925925926e-08
"28-Nov-2015 00:00:00" 260.5 0.75 0 257.02 0.82 3.9 250.99 0 8.10185185185185e-09
"29-Nov-2015 00:00:00" 259.62 0.76 0 256.11 0.81 4.26 248.09 0 3.47222222222222e-09
"30-Nov-2015 00:00:00" 259.92 0.52 0 252.97 0.66 5.18 239.7 0 0
"01-Dec-2015 00:00:00" 264.88 0.64 0 261.89 0.75 6.02 266.39 0 3.47222222222222e-09
"02-Dec-2015 00:00:00" 267.1 0.66 0 264.99 0.71 7.53 277.85 0 3.00925925925926e-08
"03-Dec-2015 00:00:00" 264.6 0.69 0 259.67 0.79 5.51 264.3 0 1.38888888888889e-08
"04-Dec-2015 00:00:00" 263.49 0.67 0 255.72 0.79 5.09 254.42 0 0
"05-Dec-2015 00:00:00" 263.25 0.68 0 258.52 0.77 3.44 260.59 0 0
"06-Dec-2015 00:00:00" 262.77 0.76 0 258.72 0.81 3.76 262.49 0 2.31481481481481e-09
"07-Dec-2015 00:00:00" 263.52 0.69 0 260.34 0.78 5.5 261.56 0 1.27314814814815e-08
"08-Dec-2015 00:00:00" 266.22 0.65 0 263.34 0.75 6.46 272.13 0 1.15740740740741e-09
"09-Dec-2015 00:00:00" 266.32 0.73 0 262.15 0.81 5.65 277.14 0 2.08333333333333e-08
"10-Dec-2015 00:00:00" 266.32 0.73 0 264.63 0.9 5.48 283.26 0 0
"11-Dec-2015 00:00:00" 267.18 0.86 0 264.66 0.92 4.65 281.83 0 2.66203703703704e-08
"12-Dec-2015 00:00:00" 264.91 0.78 0 261.59 0.87 6.42 271.4 0 3.24074074074074e-08
"13-Dec-2015 00:00:00" 260.1 0.65 0 257.65 0.73 8.72 254.08 0 8.10185185185185e-09
"14-Dec-2015 00:00:00" 259.87 0.75 0 257.22 0.79 4.69 253.86 0 2.31481481481481e-08
"15-Dec-2015 00:00:00" 258.7 0.63 0 256.37 0.73 5.63 244.04 0 5.78703703703704e-09
"16-Dec-2015 00:00:00" 260.36 0.73 0 257.9 0.8 3.73 255.31 0 2.31481481481481e-09
"17-Dec-2015 00:00:00" 260.68 0.76 0 255.4 0.83 4.78 257.27 0 0
"18-Dec-2015 00:00:00" 261.76 0.75 0 258.42 0.83 3.86 258.99 0 3.58796296296296e-08
"19-Dec-2015 00:00:00" 257.9 0.64 0 253.74 0.77 6.32 238.35 0 0
"20-Dec-2015 00:00:00" 255.26 0.64 0 250.97 0.77 8.67 231.15 0 0
"21-Dec-2015 00:00:00" 257.11 0.72 0 252.55 0.84 6.99 240.28 0 6.13425925925926e-08
"22-Dec-2015 00:00:00" 257.86 0.7 0 253.8 0.76 5.69 242.04 0 3.7037037037037e-08
"23-Dec-2015 00:00:00" 260.52 0.73 0 256.54 0.81 5.52 252.32 0 6.59722222222222e-08
"24-Dec-2015 00:00:00" 262.21 0.78 0 259.78 0.83 5.43 261.06 0 2.89351851851852e-08
"25-Dec-2015 00:00:00" 267.9 0.81 0 266.37 0.84 7.19 286.09 0 3.35648148148148e-08
"26-Dec-2015 00:00:00" 272.49 0.75 0 270.99 0.8 8.62 303.58 0 1.04166666666667e-08
"27-Dec-2015 00:00:00" 271.45 0.59 0 269.11 0.61 5.78 289.48 0 0
"28-Dec-2015 00:00:00" 265.63 0.73 0 261.51 0.82 7.07 269.63 0 1.15740740740741e-09
"29-Dec-2015 00:00:00" 261.26 0.84 0 259.39 0.9 8.86 262.3 0 4.16666666666667e-08
"30-Dec-2015 00:00:00" 257.78 0.72 0 254.46 0.8 6.21 241.26 0 3.47222222222222e-09
"31-Dec-2015 00:00:00" 258.25 0.69 0 255.65 0.78 8.63 244.44 0 1.27314814814815e-08
"01-Jan-2016 00:00:00" 258.72 0.63 0 252.17 0.76 4.62 237.18 0 0
"02-Jan-2016 00:00:00" 262.06 0.73 0 258.77 0.81 3.25 252.27 0 3.47222222222222e-09
"03-Jan-2016 00:00:00" 263.07 0.82 0 261.07 0.87 3.83 261.45 0 1.15740740740741e-09
"04-Jan-2016 00:00:00" 268.5 0.67 0 266.81 0.65 4.14 274.4 0 0
"05-Jan-2016 00:00:00" 272.36 0.56 0 271.16 0.6 8.4 294.42 0 0
"06-Jan-2016 00:00:00" 272.61 0.52 0 271.86 0.5 7.46 295.89 0 0
"07-Jan-2016 00:00:00" 269.49 0.62 0 267.83 0.58 5.61 282.14 0 0
"08-Jan-2016 00:00:00" 269.95 0.7 0 268.35 0.67 2.85 279.87 0 0
"09-Jan-2016 00:00:00" 265.38 0.91 0 261.84 0.84 2.12 269.35 0 0
"10-Jan-2016 00:00:00" 265.1 0.84 0 261.31 0.87 4.34 269.5 0 0
"11-Jan-2016 00:00:00" 265.84 0.72 0 263.49 0.75 4.26 270.04 0 8.10185185185185e-09
"12-Jan-2016 00:00:00" 268.85 0.55 0 267.53 0.54 10.46 282.45 0 2.43055555555556e-08
"13-Jan-2016 00:00:00" 268.28 0.55 0 266.69 0.51 8.2 278.53 0 0
"14-Jan-2016 00:00:00" 264.63 0.59 0 261.35 0.58 3.15 259.88 0 1.15740740740741e-09
"15-Jan-2016 00:00:00" 269.63 0.55 0 268.04 0.55 8.7 282.55 0 0
"16-Jan-2016 00:00:00" 268.28 0.59 0 266.41 0.54 2.87 274.57 0 0
"17-Jan-2016 00:00:00" 269.92 0.56 0 269.27 0.53 2.7 276.44 0 0
"18-Jan-2016 00:00:00" 270.39 0.67 0 268.87 0.64 3.4 282.16 0 0
"19-Jan-2016 00:00:00" 275.28 0.63 0 275.74 0.57 5.56 312.5 0 0
"20-Jan-2016 00:00:00" 269.5 0.92 0 269.92 0.77 2 284.8 0 0
"21-Jan-2016 00:00:00" 269.13 0.87 0 268.13 0.87 5.04 291.82 0 2.19907407407407e-08
"22-Jan-2016 00:00:00" 262.47 0.71 0 259.46 0.74 7.01 262.05 0 4.62962962962963e-09
"23-Jan-2016 00:00:00" 262.34 0.74 0 259.61 0.79 3.3 263.02 0 6.94444444444444e-09
"24-Jan-2016 00:00:00" 261.34 0.72 0 258.73 0.8 4.4 258.03 0 1.04166666666667e-08
"25-Jan-2016 00:00:00" 259 0.65 0 256.06 0.78 6.76 246.74 0 2.19907407407407e-08
"26-Jan-2016 00:00:00" 257.78 0.71 0 255.86 0.76 7.85 244.81 0 2.77777777777778e-08
"27-Jan-2016 00:00:00" 257.06 0.68 0 253.13 0.73 4.9 237.42 0 1.15740740740741e-08
"28-Jan-2016 00:00:00" 258.48 0.55 0 254.12 0.65 4.79 233.28 0 0
"29-Jan-2016 00:00:00" 261.23 0.6 0 256.29 0.65 3.6 239.38 0 2.31481481481481e-09
"30-Jan-2016 00:00:00" 262.29 0.75 0 259.77 0.82 3.29 262 0 0
"31-Jan-2016 00:00:00" 260.22 0.76 0 257.89 0.84 2.85 257.16 0 0
"01-Feb-2016 00:00:00" 258.67 0.62 0 254.89 0.71 3.15 243.79 0 0
"02-Feb-2016 00:00:00" 260.34 0.49 0 256.43 0.5 3.47 239.03 0 0
"03-Feb-2016 00:00:00" 262.44 0.49 0 258.45 0.62 6.46 241.63 0 0
"04-Feb-2016 00:00:00" 263.78 0.63 0 258.51 0.72 4.16 249.03 0 0
"05-Feb-2016 00:00:00" 261.68 0.6 0 255.42 0.74 3.85 248.25 0 0
"06-Feb-2016 00:00:00" 259.96 0.63 0 253.93 0.78 5.24 243.2 0 0
"07-Feb-2016 00:00:00" 260.24 0.7 0 257.06 0.76 3.1 242.61 0 0
"08-Feb-2016 00:00:00" 261.62 0.82 0 259.6 0.86 2.65 260.05 0 6.94444444444444e-09
"09-Feb-2016 00:00:00" 256.88 0.82 0 254.7 0.87 1.11 241.04 0 1.50462962962963e-08
"10-Feb-2016 00:00:00" 254.87 0.7 0 251.05 0.76 4.19 226.45 0 0
"11-Feb-2016 00:00:00" 253.88 0.6 0 248.32 0.6 3.55 212.87 0 0
"12-Feb-2016 00:00:00" 256.78 0.39 0 252.8 0.52 3.8 217.03 0 0
"13-Feb-2016 00:00:00" 260.97 0.52 0 257.09 0.56 2.78 243.39 0 0
"14-Feb-2016 00:00:00" 261.03 0.53 0 258.67 0.56 4.27 227.45 0 0
"15-Feb-2016 00:00:00" 261.03 0.53 0 270.94 0.45 4.77 280.49 0 0
"16-Feb-2016 00:00:00" 265.62 0.71 0 264.75 0.71 5.14 274.73 0 0
"17-Feb-2016 00:00:00" 258.65 0.72 0 256.74 0.78 2.83 249.66 0 1.15740740740741e-09
"18-Feb-2016 00:00:00" 261.1 0.53 0 258.58 0.61 6.79 252 0 0
"19-Feb-2016 00:00:00" 257.6 0.66 0 254.5 0.75 6.79 238.14 0 2.31481481481481e-09
"20-Feb-2016 00:00:00" 257.45 0.72 0 253.68 0.77 5.8 234.13 0 3.81944444444444e-08
"21-Feb-2016 00:00:00" 264.3 0.66 0 262.76 0.7 10.3 270.83 0 4.74537037037037e-08
"22-Feb-2016 00:00:00" 272 0.72 0 271.03 0.73 7.12 301.19 0 0
"23-Feb-2016 00:00:00" 273.1 0.74 0 272.81 0.71 7.15 308.93 0 0
"24-Feb-2016 00:00:00" 264.02 0.84 0 262.54 0.89 4.15 275.7 0 2.31481481481481e-09
"25-Feb-2016 00:00:00" 262.32 0.78 0 260.04 0.84 3.99 264.41 0 1.15740740740741e-09
"26-Feb-2016 00:00:00" 264.05 0.58 0 261.41 0.67 6.85 265.2 0 1.27314814814815e-08
"27-Feb-2016 00:00:00" 271.93 0.67 0 271.19 0.66 8.68 299.64 0 1.15740740740741e-09
"28-Feb-2016 00:00:00" 274.4 0.59 0 274.25 0.55 9.6 309.39 0 0
"29-Feb-2016 00:00:00" 270.45 0.84 0 268.87 0.83 3.25 298.18 0 1.15740740740741e-09
"01-Mar-2016 00:00:00" 267.74 0.93 0 265.55 0.95 2.07 290.42 0 2.31481481481481e-09
"02-Mar-2016 00:00:00" 268.3 0.69 0 265.11 0.73 2.75 277.73 0 0
"03-Mar-2016 00:00:00" 268.06 0.88 0 266.08 0.93 2.3 288.9 0 0
"04-Mar-2016 00:00:00" 271.22 0.69 0 270.58 0.68 4.07 297 0 4.62962962962963e-09
"05-Mar-2016 00:00:00" 270.84 0.76 0 269.08 0.83 5.36 297.41 0 6.94444444444444e-09
"06-Mar-2016 00:00:00" 266.79 0.74 0 264.85 0.82 4.81 279.43 0 6.94444444444444e-09
"07-Mar-2016 00:00:00" 261.89 0.68 0 257.99 0.81 3.78 254.8 0 2.31481481481481e-09
"08-Mar-2016 00:00:00" 263.47 0.54 0 258.87 0.64 4.93 258.81 0 1.15740740740741e-08
"09-Mar-2016 00:00:00" 267.84 0.47 0 263.14 0.62 5.11 272.73 0 0
"10-Mar-2016 00:00:00" 271.47 0.65 0 269.94 0.7 6.78 296.65 0 5.6712962962963e-08
"11-Mar-2016 00:00:00" 262.73 0.87 0 260.55 0.86 6.61 268.43 0 1.62037037037037e-08
"12-Mar-2016 00:00:00" 261.79 0.82 0 259.36 0.9 7.82 262.55 0 6.25e-08
"13-Mar-2016 00:00:00" 260.3 0.67 0 257.86 0.77 8.01 254.85 0 0
"14-Mar-2016 00:00:00" 256.67 0.72 0 254.37 0.76 4.42 242.64 0 1.85185185185185e-08
"15-Mar-2016 00:00:00" 264.65 0.76 0 262.35 0.79 9.61 271.38 0 7.29166666666667e-08
"16-Mar-2016 00:00:00" 270.22 0.94 0 268.86 0.91 5.89 297.75 0 1.68981481481481e-07
"17-Mar-2016 00:00:00" 271.64 0.73 0 269.45 0.77 6.11 296.98 0 0
"18-Mar-2016 00:00:00" 273.06 0.78 0 271.92 0.79 4.23 302.55 0 0
"19-Mar-2016 00:00:00" 269.55 0.88 0 267.7 0.91 4.16 293.1 0 5.78703703703704e-09
"20-Mar-2016 00:00:00" 265.4 0.84 0 263.17 0.91 3.44 276.14 0 6.94444444444444e-09
"21-Mar-2016 00:00:00" 266.95 0.77 0 263.65 0.84 3.51 273.03 0 2.31481481481481e-09
"22-Mar-2016 00:00:00" 264.52 0.81 0 261.95 0.87 1.99 267.33 0 4.62962962962963e-09
"23-Mar-2016 00:00:00" 268.74 0.58 0 266.26 0.63 4.93 276.89 0 0
"24-Mar-2016 00:00:00" 272.58 0.58 0 268.02 0.63 3.89 287.15 0 0
"25-Mar-2016 00:00:00" 270.34 0.7 0 264.29 0.77 3.72 277.96 0 0
"26-Mar-2016 00:00:00" 269.25 0.81 0 266.66 0.86 3 292.57 0 0
"27-Mar-2016 00:00:00" 266.27 0.82 0 264.45 0.86 3.28 281.29 0 1.04166666666667e-08
"28-Mar-2016 00:00:00" 263.61 0.78 0 260.24 0.85 2.1 265.66 0 5.78703703703704e-09
"29-Mar-2016 00:00:00" 263.64 0.76 0 259.8 0.81 3.4 265.11 0 9.25925925925926e-09
"30-Mar-2016 00:00:00" 264.14 0.61 0 259.54 0.74 4.77 263.83 0 2.31481481481481e-09
"31-Mar-2016 00:00:00" 262.88 0.53 0 258.41 0.69 8.2 255.35 0 0
"01-Apr-2016 00:00:00" 263.04 0.67 0 258.52 0.78 8.18 263.54 0 0
"02-Apr-2016 00:00:00" 265.55 0.53 0 259.94 0.67 4.78 265.53 0 0
"03-Apr-2016 00:00:00" 272.86 0.64 0 271.63 0.65 6.93 299.62 0 0
"04-Apr-2016 00:00:00" 274.03 0.69 0 273.06 0.67 6.65 307.47 0 3.58796296296296e-08
"05-Apr-2016 00:00:00" 275.41 0.63 0 275.11 0.55 10.07 314.58 1.16898148148148e-07 0
"06-Apr-2016 00:00:00" 275.65 0.56 0 275.38 0.49 8.47 314.27 0 0
"07-Apr-2016 00:00:00" 276.58 0.57 0 276.31 0.56 9.8 316.59 0 0
"08-Apr-2016 00:00:00" 272.46 0.78 0 271.5 0.82 4.28 309.33 0 3.47222222222222e-09
"09-Apr-2016 00:00:00" 272.53 0.78 0 271.38 0.79 4.14 307.41 0 1.73611111111111e-08
"10-Apr-2016 00:00:00" 276.12 0.87 0 275.69 0.89 3.49 319.78 1.11111111111111e-07 0
"11-Apr-2016 00:00:00" 276.83 0.86 0 276.62 0.87 3.83 320.99 1.53935185185185e-07 0
"12-Apr-2016 00:00:00" 273.95 0.88 0 272.72 0.93 1.85 314.73 0 1.00694444444444e-07
"13-Apr-2016 00:00:00" 271.87 0.74 0 269.95 0.78 2.65 302.06 0 4.62962962962963e-09
"14-Apr-2016 00:00:00" 273.62 0.85 0 272.61 0.89 2.99 314.33 0 5.78703703703704e-09
"15-Apr-2016 00:00:00" 269.64 0.87 0 267.94 0.93 4.15 298.54 0 3.35648148148148e-08
"16-Apr-2016 00:00:00" 265.31 0.75 0 263.32 0.82 3.09 275.77 0 2.31481481481481e-09
"17-Apr-2016 00:00:00" 267.46 0.59 0 263.68 0.73 4.91 279.04 0 5.78703703703704e-09
"18-Apr-2016 00:00:00" 266.93 0.63 0 262.74 0.74 5.44 280.29 0 1.15740740740741e-09
"19-Apr-2016 00:00:00" 267.28 0.69 0 264.47 0.76 3.32 286.94 0 0
"20-Apr-2016 00:00:00" 267.56 0.79 0 265.72 0.81 3.96 288.5 0 2.43055555555556e-08
"21-Apr-2016 00:00:00" 271.52 0.71 0 270.02 0.72 9.24 301.75 0 3.47222222222222e-08
"22-Apr-2016 00:00:00" 271.65 0.79 0 269.92 0.86 3.6 302.87 0 4.05092592592593e-08
"23-Apr-2016 00:00:00" 271.72 0.96 0 270.59 0.98 3.03 308.58 0 2.61574074074074e-07
"24-Apr-2016 00:00:00" 276.15 0.87 0 275.97 0.88 2.82 320.91 3.81944444444444e-08 0
"25-Apr-2016 00:00:00" 276.54 0.78 0 276.58 0.76 3.01 320.11 0 0
"26-Apr-2016 00:00:00" 277.73 0.71 0 278.19 0.67 1.91 321.8 0 0
"27-Apr-2016 00:00:00" 277.9 0.62 0 278.84 0.55 5.1 320.83 0 0
"28-Apr-2016 00:00:00" 272.68 0.93 0 272.96 0.87 1.65 313.21 0 0
"29-Apr-2016 00:00:00" 274.01 0.87 0 273.49 0.82 2.98 312.44 0 0
"30-Apr-2016 00:00:00" 274.17 0.82 0 273.68 0.79 3.88 315.83 0 0
"01-May-2016 00:00:00" 271.71 0.88 0 270.33 0.94 1.83 309.87 0 4.62962962962963e-09
"02-May-2016 00:00:00" 270.34 0.88 0 268.98 0.91 3.39 300.65 0 1.85185185185185e-08
"03-May-2016 00:00:00" 272.78 0.7 0 270.99 0.76 3.82 306.71 0 0
"04-May-2016 00:00:00" 274.19 0.77 0 272.84 0.79 2.35 313.29 0 0
"05-May-2016 00:00:00" 274.33 0.7 0 272.36 0.73 2.47 306.57 0 0
"06-May-2016 00:00:00" 273.99 0.77 0 273.25 0.7 2.93 309.84 0 0
"07-May-2016 00:00:00" 276.18 0.69 0 275.36 0.69 3.48 317.55 4.62962962962963e-09 0
"08-May-2016 00:00:00" 275.16 0.87 0 274.2 0.88 4.39 318.53 1.42361111111111e-07 0
"09-May-2016 00:00:00" 273.1 0.85 0 271.76 0.9 1.63 314.19 0 0
"10-May-2016 00:00:00" 274.23 0.82 0 272.82 0.85 5.31 315.7 0 0
"11-May-2016 00:00:00" 275.09 0.78 0 273.63 0.77 3.43 320.03 3.00925925925926e-08 0
"12-May-2016 00:00:00" 275.59 0.96 0 274.66 0.98 2.43 321.89 3.03240740740741e-07 0
"13-May-2016 00:00:00" 274.89 0.98 0 274.1 0.99 1.05 320.89 8.56481481481481e-08 0
"14-May-2016 00:00:00" 273.83 0.94 0 272.68 0.98 2.74 320.01 0 0
"15-May-2016 00:00:00" 275.19 0.86 0 273.68 0.92 3.56 333.08 0 0
"16-May-2016 00:00:00" 276.67 0.79 0 276.58 0.64 1.69 342.42 0 0
"17-May-2016 00:00:00" 274.23 0.9 0 273.95 0.82 1.18 337.6 0 0
"18-May-2016 00:00:00" 276.3 0.86 0 276.56 0.82 1.55 351.03 0 0
"19-May-2016 00:00:00" 273.43 0.93 0 271.92 0.97 2.4 319.62 0 1.96759259259259e-08
"20-May-2016 00:00:00" 274.47 0.89 0 273.51 0.9 2.74 328.56 3.93518518518519e-08 0
"21-May-2016 00:00:00" 273.58 0.84 0 272.41 0.86 1.59 330.97 0 1.15740740740741e-08
"22-May-2016 00:00:00" 274.74 0.71 0 272.98 0.79 3.39 337.9 0 0
"23-May-2016 00:00:00" 276.45 0.64 0 274.86 0.7 2.26 351.82 0 0
"24-May-2016 00:00:00" 277.58 0.64 0 276.28 0.65 4.68 352.35 6.94444444444444e-09 0
"25-May-2016 00:00:00" 274.65 0.81 0 273.03 0.86 3.31 335.47 1.27314814814815e-08 0
"26-May-2016 00:00:00" 274.54 0.77 0 272.84 0.8 2.84 334.21 2.43055555555556e-08 0
"27-May-2016 00:00:00" 273.3 0.81 0 271.32 0.83 6.9 330.28 0 0
"28-May-2016 00:00:00" 272.18 0.75 0 270.28 0.83 2.12 318.92 0 4.62962962962963e-09
"29-May-2016 00:00:00" 275 0.68 0 273.26 0.71 3.03 343.12 0 0
"30-May-2016 00:00:00" 274.35 0.77 0 272.75 0.83 3.14 335.39 0 0
"31-May-2016 00:00:00" 277.5 0.6 0 275.59 0.63 3.92 352.31 0 0
"01-Jun-2016 00:00:00" 277.19 0.69 0 275.13 0.75 5.3 344.79 0 0
"02-Jun-2016 00:00:00" 277.81 0.67 0 275.89 0.71 4.73 356.74 0 0
"03-Jun-2016 00:00:00" 275.55 0.86 0 274.08 0.93 3.03 347.77 0 0
"04-Jun-2016 00:00:00" 275.03 0.81 0 273.36 0.89 2.01 343.89 0 0
"05-Jun-2016 00:00:00" 277.06 0.75 0 275.58 0.79 1.97 353.08 0 0
"06-Jun-2016 00:00:00" 278.01 0.7 0 276.45 0.75 1.86 360.11 0 0
"07-Jun-2016 00:00:00" 280.01 0.7 0 278.13 0.77 2.42 360.67 8.10185185185185e-09 0
"08-Jun-2016 00:00:00" 280.47 0.86 0 279.11 0.89 3.15 368.2 1.96759259259259e-08 0
"09-Jun-2016 00:00:00" 280.48 0.82 0 280.52 0.8 3.16 370.07 0 0
"10-Jun-2016 00:00:00" 283.2 0.67 0 283.37 0.63 2.93 386.34 0 0
"11-Jun-2016 00:00:00" 281.68 0.73 0 282.29 0.68 2.15 381.97 0 0
"12-Jun-2016 00:00:00" 279.7 0.82 0 280.32 0.8 1.65 363.29 0 0
"13-Jun-2016 00:00:00" 279.15 0.85 0 279.92 0.81 1.88 359.1 0 0
"14-Jun-2016 00:00:00" 277.51 0.82 0 276.82 0.83 4.82 353.24 0 0
"15-Jun-2016 00:00:00" 276.28 0.75 0 275.59 0.78 3 348.15 0 0
"16-Jun-2016 00:00:00" 277.57 0.76 0 276.68 0.76 2.41 349.7 1.85185185185185e-08 0
"17-Jun-2016 00:00:00" 276.04 0.85 0 274.75 0.87 3.13 335.03 0 0
"18-Jun-2016 00:00:00" 278.55 0.67 0 277.59 0.64 2.14 359.2 0 0
"19-Jun-2016 00:00:00" 283.57 0.49 0 283.45 0.49 3.48 377.3 0 0
"20-Jun-2016 00:00:00" 282.75 0.61 0 283.21 0.57 2.36 374.79 0 0
"21-Jun-2016 00:00:00" 282.75 0.7 0 282.39 0.72 2.58 375.03 0 0
"22-Jun-2016 00:00:00" 283.2 0.7 0 283.19 0.67 3.72 372.26 1.15740740740741e-09 0
"23-Jun-2016 00:00:00" 281.28 0.87 0 281.2 0.86 4.64 361.18 1.96759259259259e-08 0
"24-Jun-2016 00:00:00" 280.27 0.89 0 279.75 0.9 2.26 354.56 9.49074074074074e-08 0
"25-Jun-2016 00:00:00" 279.13 0.85 0 278.32 0.88 2.44 351.62 2.08333333333333e-08 0
"26-Jun-2016 00:00:00" 278.49 0.88 0 277.67 0.92 3.88 351.41 2.31481481481481e-09 0
"27-Jun-2016 00:00:00" 278.82 0.91 0 278.39 0.92 2.96 356.27 0 0
"28-Jun-2016 00:00:00" 281.16 0.81 0 281.33 0.79 2.59 372.12 0 0
"29-Jun-2016 00:00:00" 280.03 0.83 0 279.19 0.86 3.92 356.34 0 0
"30-Jun-2016 00:00:00" 278.61 0.83 0 278.39 0.84 4.4 355.86 0 0
"01-Jul-2016 00:00:00" 279.48 0.87 0 278.65 0.9 1.95 367.4 0 0
"02-Jul-2016 00:00:00" 281.28 0.8 0 281.08 0.76 1.54 368.02 0 0
"03-Jul-2016 00:00:00" 281.1 0.85 0 281.93 0.76 2.16 370.26 0 0
"04-Jul-2016 00:00:00" 279.1 0.96 0 278.17 0.97 3.54 361.31 0 0
"05-Jul-2016 00:00:00" 280.83 0.84 0 281.72 0.77 3.04 370.99 0 0
"06-Jul-2016 00:00:00" 280.83 0.84 0 284.63 0.51 4.32 376.97 0 0
"07-Jul-2016 00:00:00" 283.28 0.72 0 283.49 0.65 3.38 376.35 0 0
"08-Jul-2016 00:00:00" 280.94 0.83 0 281.22 0.8 3.21 368.76 0 0
"09-Jul-2016 00:00:00" 278.98 0.96 0 279.4 0.92 2.44 361.53 0 0
"10-Jul-2016 00:00:00" 280.68 0.86 0 280.47 0.85 1.9 368.08 0 0
"11-Jul-2016 00:00:00" 282.55 0.79 0 282.83 0.72 2.38 378.83 0 0
"12-Jul-2016 00:00:00" 280.68 0.86 0 282 0.73 2.14 369.71 0 0
"13-Jul-2016 00:00:00" 278.58 0.96 0 278.57 0.91 1.64 361.45 0 0
"14-Jul-2016 00:00:00" 281.35 0.85 0 280.82 0.8 2.26 370.91 0 0
"15-Jul-2016 00:00:00" 285.33 0.58 0 286.08 0.46 4.36 388.44 0 0
